	5000	25000	45000	65000	85000	105000	125000	145000	165000	185000	205000	225000	245000	265000	285000
0	0.7709443099273607	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206
1	0.7820823244552059	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951	0.7815980629539951
2	0.7646489104116223	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715	0.7714285714285715
3	0.7753026634382567	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206	0.7782082324455206
4	0.7762711864406779	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526	0.7796610169491526
5	0.7738498789346246	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887	0.7767554479418887
6	0.7757869249394673	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271	0.7830508474576271
7	0.7796610169491526	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165
8	0.7801452784503632	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165	0.7825665859564165
9	0.7743341404358354	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418	0.7791767554479418
